id,filename,long_filename,Title,Author,Derived Date,Publication Place,Publisher,Keywords,Cluster,Genre,Group,Token Count
167,A07480.headed.txt,A07480_1556_Ashortandfaythfulins.txt,"A short and faythful instruction, gathered out of holy Scripture composed in questions and answeres, for the edifyeng and comfort of the symple Christianes, whych intende worthely to receyue the holy supper of the Lorde.|Claer bewiis, van het recht gebruy","Micronius, Marten, d. 1559.|Cranmer, Thomas, 1489-1556,",1556,[Emden :,"E. van der Erve,",Lord's supper -- Early works to 1800.,8,Religious Prose,1550,3718
168,A07511.headed.txt,A07511_1608_Atricktocatchtheoldo.txt,"A trick to catch the old-one. As it hath beene lately acted, by the children of Paules.|Trick to catch the old one.","Middleton, Thomas, d. 1627.",1608,At London :,"Printed by George Eld, and are to be sold at his house in Fleet-lane at the signe of the Printers-presse,",,15,Drama,1600,21939
169,A07513.headed.txt,A07513_1617_Thetryumphsofhonoran.txt,"The tryumphs of honor and industry. A solemnity performed through the City, at confirmation and establishment of the Right Honorable, George Bovvles, in the office of his Maiesties lieuetenant, the Lord Mayor of the famous Citty of London. Taking beginnin","Middleton, Thomas, d. 1627.",1617,London :,"Printed by Nicholas Okes,","Bowles, George, -- Lord Mayor of London.",5,Unclassified,1610,3042
170,A07536.headed.txt,A07536_1638_Sapientiaclamitanswi.txt,"Sapientia clamitans wisdome crying out to sinners to returne from their evill wayes: contained in three pious and learned treatises, viz. I. Of Christs fervent love to bloudy Ierusalem. II. Of Gods just hardning of Pharaoh, when hee had filled up the meas","Jackson, Thomas, 1579-1640.|Donne, John, 1572-1631.|Milbourne, William, b. 1598 or 9,",1638,London :,"Printed by I. Haviland, for R. Milbourne at the Unicorne neere Fleet-bridge,","Sermons, English -- 17th century.",1,Religious Prose,1630,38096
171,A07555.headed.txt,A07555_1637_AmaskepresentedatLud.txt,,"Milton, John, 1608-1674.|Lawes, Henry, 1596-1662,",1637,London :,"Printed [by Augustine Mathewes] for Humphrey Robinson, at the signe of the Three Pidgeons in Pauls Church-yard,",,19,Drama,1630,9020
172,A07656.headed.txt,A07656_1597_Thecherrieandtheslay.txt,"The cherrie and the slaye. Composed into Scottis meeter, by Alexander Montgomerie.|Cherrie and the slae|Cherrie and the slae.","Montgomerie, Alexander, 1545?-1611.",1597,Edinburgh :,"Printed be Robert VValde-graue printer to the Kings Majestie,",,12,Narrative Verse,1590,6360
173,A07668.headed.txt,A07668_1612_Atargetfortillagebri.txt,"A target for tillage briefly containing the most necessary, pretious, and profitable vse thereof both for king and state. By Iohn Moore Minister of Gods word, and Parson of Knaptoft in Leicestershire. Anno 1611.","Moore, John, d. 1619.",1612,London :,"Imprinted [by R. Field] for William Iones,",Inclosures -- England -- Early works to 1800.,1,Religious Prose,1610,12093
174,A07669.headed.txt,A07669_1564_Thehopeofhealthwheri.txt,"The hope of health wherin is conteined a goodlie regimente of life: as medicine, good diet and the goodlie vertues of sonderie herbes, doen by Philip Moore.","Moore, Philip, fl. 1564-1573.",1564,Imprinted at London :,"By Ihon Kyngston,","Botany, Medical -- Early works to 1800.|Hygiene -- Early works to 1800.",10,Medicine,1560,30935
175,A07674.headed.txt,A07674_1589_Thehonorablepleasant.txt,"The honorable, pleasant and rare conceited historie of Palmendos. Sonne to the famous and fortunate Prince Palmerin d'Oliua, Emperour of Constantinople and the queene of Tharsus. Translated out of French by A.M. one of the messengers of her Maiesties cham","Munday, Anthony, 1553-1633,",1589,At London :,"Printed by I[ohn] C[harlewood] for Simon Watersonne,  are to be sold in Church-yarde [sic] at the signe of the Crowne,",,7,Biography,1580,70328
176,A07686.headed.txt,A07686_1596_Aliuelyanatomieofdea.txt,"A liuely anatomie of death wherein you may see from whence it came, what it is by nature, and what by Christ. Togeather with the power, strength, and sting thereof: as also a preparatiue against the same. Tending to teach men to lyue, and die well to the ","More, John, d. 1592.",1596,Imprinted at London :,"By G. S[imson] for W. Iones, and are to be solde at the signe of the Gunne neare Holborne Conduit,",Death -- Early works to 1800.,1,Religious Prose,1590,14420
177,A07691.headed.txt,A07691_1540_Thebokeofthefayregen.txt,"The boke of the fayre genty[l]woman that no man shulde put his truste, or confydence in that is to say, Lady Fortune, flaterynge euery man that coueyteth to haue all, and specyally, them that truste in her, she deceyueth them at laste.","More, Thomas, Sir, Saint, 1478-1535.",1540,[London] :,"Imprinted by me Robert Wyer dwellynge, in Saynt Martyns parysshe, in the Duke of Suffolkes tentes, besyde Charynge Crosse,",,17,Poetry,1540,2778
178,A07704.headed.txt,A07704_1533_AletterofsyrThoMorek.txt,A letter of syr Tho. More knyght impugnynge the erronyouse wrytyng of Iohn Fryth agaynst the blessed sacrament of the aultare.|Letter of syr Tho. More knyght impugnynge the erronyouse wrytyng of John Fryth agaynst the blessed sacrament of the aultare|Lett,"More, Thomas, Sir, Saint, 1478-1535.",1533,[Prented at London :,"By W. Rastell,","Frith, John, -- 1503-1533 -- Controversial literature.|Lord's Supper -- Real presence -- Early works to 1800.",1,Epistolary,1530,11606
179,A07711.headed.txt,A07711_1639_ThecommonvvealthofVt.txt,"The common-vvealth of Vtopia containing a learned and pleasant discourse of the best state of a publike weale, as it is found in the government of the new ile called Vtopia. Written by the right Honourable, Sir Thomas Moore, Lord Chancellour of England.|U","More, Thomas, Sir, Saint, 1478-1535.|Robinson, Ralph, b. 1521,|Marshall, William, fl. 1617-1650,",1639,London :,"Printed by B. Alsop  T. Fawcet, and are to be sold by Wil: Sheares, at his shop in Bedford-street in Coven-garden neere the New Exchange,",Utopias -- Early works to 1800.,1,Fictional Prose,1630,50310
180,A07753.headed.txt,A07753_1597_Aplaineandeasieintro.txt,"A plaine and easie introduction to practicall musicke set downe in forme of a dialogue: deuided into three partes, the first teacheth to sing with all things necessary for the knowledge of pricktsong. The second treateth of descante and to sing two parts ","Morley, Thomas, 1557-1603?",1597,Imprinted at London :,"By Peter Short, dwelling on Breedstreet hill at the signe of the Starre,",Music -- Theory -- 17th century -- Early works to 1800.,10,Nonfictional Prose,1590,82963
181,A07807.headed.txt,A07807_1606_Afullsatisfactioncon.txt,,"Morton, Thomas, 1564-1659.",1606,London :,"Printed by Richard Field for Edmond Weauer,","Broughton, Richard. -- Just and moderate answer to a most injurious, and slaunderous pamphlet, intituled, An exact discovery of Romish doctrine in case of conspiracie and rebellion -- Controversial literature -- Early works to 1800.|Catholic Church -- Con",1,Religious Prose,1600,81992
182,A07826.headed.txt,A07826_1596_Atreatiseofthethreef.txt,"A treatise of the threefolde state of man wherein is handled, 1 His created holinesse in his innocencie. 2 His sinfulnesse since the fall of Adam. 3 His renewed holinesse in his regeneration.","Morton, Thomas, of Berwick.",1596,Printed at London :,"[By R. Robinson] for Robert Dexter and Raph Iackeson,",Man (Christian theology) -- Early works to 1800.,1,Religious Prose,1590,109842
183,A07871.headed.txt,A07871_1572_Abriefecollectionand.txt,"A briefe collection and compendious extract of the strau[n]ge and memorable things, gathered oute of the cosmographye of Sebastian Munster. Where in is made a playne descrypsion of diuerse and straunge lavves rites, manners, and properties of sundry nacio",,1572,Imprinted at London :,"In fleetstrete neare Sainct Dunstanes Churche by Thomas Marshe,",Geography -- 15th-16th centuries.,6,Nonfictional Prose,1570,41559
184,A07882.headed.txt,A07882_1603_InmortemserenissimRe.txt,,"Mulcaster, Richard, 1530?-1611.",1603,Londini :,"Pro Edwardo Aggas, via longa sub quercu viridi,","Elizabeth, -- I, -- 1533-1603 -- Poetry -- Early works to 1800.",6,Elegy,1600,4617
185,A07892.headed.txt,A07892_1582_Abreefeaunswermadevn.txt,"A breefe aunswer made vnto two seditious pamphlets, the one printed in French, and the other in English. Contayning a defence of Edmund Campion and his complices, their moste horrible and vnnaturall treasons, against her Maiestie and the realme. By A.M.|B","Munday, Anthony, 1553-1633.",1582,Imprinted at London :,"By Iohn Charlewood, dwelling in Barbican, at the signe of the halfe Eagle and Key,","Alfield, Thomas, -- 1552-1585. -- True reporte of the death  martyrdome of M. Campion Jesuite and preiste,  M. Sherwin,  M. Bryan priestes, at Tiborne the first of December 1581 -- Controversial literature -- Early works to 1800.|Campion, Edmund, -- Saint",1,Argumentation,1580,12921
186,A07897.headed.txt,A07897_1601_ThedeathofRobertEarl.txt,"The death of Robert, Earle of Huntington. Otherwise called Robin Hood of merrie Sherwodde: with the lamentable tragedie of chaste Matilda, his faire maid Marian, poysoned at Dunmowe by King Iohn. Acted by the Right Honourable, the Earle of Notingham, Lord","Munday, Anthony, 1553-1633.|Henry, Chettle, d. 1607?.",1601,Imprinted at London :,"[By R. Bradock] for William Leake,",Robin Hood (Legendary character) -- Drama -- Early works to 1800.,15,Drama,1600,27796
187,A07907.headed.txt,A07907_1605_Thetriumphesofrevnit.txt,"The triumphes of re-vnited Britania. Performed at the cost and charges of the Right Worship: Company of the Merchant-Tayulors, in honor of Sir Leonard Holliday kni: to solemnize his entrance as Lorde Mayor of the Citty of London, on Tuesday the 29. of Oct","Munday, Anthony, 1553-1633.",1605,Printed at London :,"By W. Jaggard,","Holliday, Leonard, -- Sir, -- ca. 1550-1612.",1,Drama,1600,5229
188,A07908.headed.txt,A07908_1596_Thespeculationofvsur.txt,The speculation of vsurie.|The speculation of usurie.|Speculation of usurie.,"Bell, Thomas, fl. 1593-1610.",1596,London :,"Printed by Valentine Symmes,",Interest -- Early works to 1800.|Usury -- Early works to 1800.,1,Nonfictional Prose,1590,19849
189,A07949.headed.txt,A07949_1608_Thetryallofthenevvre.txt,"The tryall of the nevv religion. Contayning a plaine demonstration, that the late faith and doctrine of the Church of Rome, is indeede the new religion. By Thomas Bell.|Tryall of the new religion|Tryall of the new religion.","Bell, Thomas, fl. 1593-1610.",1608,At London :,"Printed by VVilliam Iaggard dwelling in Barbican,",Catholic Church -- Controversial literature.,1,Religious Prose,1600,15346
190,A07978.headed.txt,A07978_1638_TotenhamCourtApleasa.txt,Totenham Court. A pleasant comedie: acted in the yeare MDCXXXIII. At the private house in Salisbury-Court. The author Thomas Nabbes.|Totenham-Court.,"Nabbes, Thomas, 1605?-1645?",1638,At London :,"Printed by Richard Ovlton, for Charles Greene; and are to be sold at the signe of the White Lyon, in Pauls Church-yard,",,15,Drama,1630,20377
191,A07993.headed.txt,A07993_1566_Thegreatwondersthata.txt,"The great wonders that are chaunced in the realme of Naples with a great misfortune happened at Rome and in other places, by an earth quake in the moneth of December last past. Translated out of Frenche into Englishe, by I.A. 1566.|Admonition or warning t","I. A.,|Partridge, John, fl. 1566-1573.",1566,[Imprinted at London :,"By Henry Denham by Thomas Hacket, and are to be solde at his shoppe in Lumbart streate],",Earthquakes -- Italy -- Early works to 1800.,17,History,1560,1656
192,A08072.headed.txt,A08072_1578_24ofAugust1578Adisco.txt,"24. of August. 1578. A discourse of the present state of the wars in the lowe countryes. Wherein is contayned the pittifull spoyle of Askot: and the articles of peace to bee concluded betweene the states, and Don Iohn de Austrea.|Discourse of the present ",,1578,[[London] :,"Imprinted by [J. Charlewood for] VV. B[artlett],","Netherlands -- History -- Wars of Independence, 1556-1648 -- Early works to 1800.",8,Nonfictional Prose,1570,1066
193,A08171.headed.txt,A08171_1561_Thehistoryofstrangew.txt,"[The history of strange wonders.].|Strange newes.|Epistle of one frend to another, of a strange fyre that was sene in the aire both longe and brode almost through al Germany.","Camerarius, Joachim, 1500-1574.",1561,[Imprynted at London :,"By Roulande Hall dvvellynge in Goldynge Lane at the signe of the three arrovves,",Omens -- Early works to 1800.,6,History,1560,10141
194,A08210.headed.txt,A08210_1626_SirFrancisDrakereuiu.txt,"Sir Francis Drake reuiued calling vpon this dull or effeminate age, to folowe his noble steps for golde  siluer, by this memorable relation, of the rare occurrances (neuer yet declared to the world) in a third voyage, made by him into the West-Indies, in ","Nichols, Philip.|Drake, Francis, d. 1637,",1626,London :,"Printed by E[dward] A[llde] for Nicholas Bourne dwelling at the south entrance of the Royall Exchange,","Drake, Francis, -- Sir, -- 1540?-1596.|West Indies -- Discovery and exploration -- Early works to 1800.",6,Travelogue,1620,33154
195,A08269.headed.txt,A08269_1569_Atheatrewhereinberep.txt,"A theatre wherein be represented as wel the miseries  calamities that follow the voluptuous worldlings as also the greate ioyes and plesures which the faithfull do enioy. An argument both profitable and delectable, to all that sincerely loue the word of G","Noot, Jan van der, ca. 1538-ca. 1596.|Spenser, Edmund, 1552?-1599,|Roest, Theodore,|Petrarca, Francesco, 1304-1374.|Du Bellay, Joachim, 1525 (ca.)-1560.",1569,Imprinted at London :,"By Henry Bynneman,",Conduct of life -- Early works to 1900.,1,Religious Prose,1560,50829
196,A08278.headed.txt,A08278_1614_Thelabyrinthofmansli.txt,The labyrinth of mans life. Or Vertues delight and enuies opposite. By Io: Norden.|Labyrinth of mans life|Vertues delight and envies opposite.|Labyrinth of mans life. Or Vertues delight and envies opposite.,"Norden, John, 1548-1625?",1614,Printed at London :,"[By George Eld], for Iohn Budge, and are to be solde at the great south doore of Paules, and at Brittaines Bursse,",,19,Philosophy,1610,27747
197,A08279.headed.txt,A08279_1614_Aloadstarretospiritu.txt,"A load-starre to spirituall life. Or, a Christian familiar motiue to the most sweet and heauenly exercise of diuine prayer. With prayers for morning and euening. Written to stir vp all men to watchfulnesse and reformation of their carnall and corrupt liue","Norden, John, 1548-1625?",1614,London :,"Printed by William Stansby,",Christian life -- Early works to 1800.|Prayers -- Early works to 1800.,1,Religious Prose,1610,39686
198,A08548.headed.txt,A08548_1583_ThesecondpartoftheMy.txt,"The second part of the Myrror of knighthood. Containing two seuerall bookes, wherein is intreated the valiant deedes of armes of sundrie worthie knightes, verie delightfull to be read, and nothing hurtfull to bee regarded. Now newly translated out of Span","Sierra, Pedro de la.|R. P., fl. 1583-1586,|Parry, Robert, fl. 1540-1612,|Parke, Robert, fl. 1588,",1583,Imprinted at London :,"By Thomas Este,",,7,Biography,1580,290753
199,A08610.headed.txt,A08610_1582_Themonumentofmatrone.txt,"The monument of matrones conteining seuen seuerall lamps of virginitie, or distinct treatises; whereof the first fiue concerne praier and meditation: the other two last, precepts and examples, as the woorthie works partlie of men, partlie of women; compil","Bentley, Thomas,|Abergavenny, Frances Nevill, d. 1576.|Marguerite, 1492-1549.|Catherine Parr, 1512-1548.|Tyrwhit, Elizabeth,|Catherine Parr, 1512-1548.",1582,[London] :,"Printed by H. Denham,",Prayers.,17,Religious Prose,1580,392072
200,A08704.headed.txt,A08704_1621_Thelastsummonsoranor.txt,"The last summons, or an oration sent to the inhabitants of the towne of Rochell, to mooue them to yeild the towne vnto his Maiestie, and to obay his commandements. Written by Monsieur le Marquis de Berguille.|Last summons|Last summons, or an oration sent ","Bergeville, Marquis de.",1621,[London? :,"S.n.],","La Rochelle (France) -- History -- Siege, 1621 -- Early works to 1800.",1,Oration,1620,2246
201,A08793.headed.txt,A08793_1545_Acompendiusandamoche.txt,A compe[n]dius [and] a moche fruytefull treatyse of well liuynge co[n]taynyng the hole su[m]me and effect of al vertue. Wrytten by S. Bernard [and] translated by Thomas Paynell.|Modus bene vivendi. English|Modus bene vivendi.|Compendius and a moche fruyte,"Bernard, of Clairvaux, Saint, 1090 or 91-1153.|Paynell, Thomas,",1545,[Imprynted at Lo[n]don :,"In paules churche yearde, at the sygne of the maydens heed, by Thomas Petyt,",Christian life -- Catholic authors -- Early works to 1800.,1,Religious Prose,1540,59033
202,A08865.headed.txt,A08865_1535_AnepistleofsaintBern.txt,"An epistle of sai[n]t Bernarde, called the golden epistle, whiche he se[n]t to a yo[n]g religyous man whom he moche loued. And after the sayd epistle, foloweth four reuelations of Saint Birget.|Epistola de perfectione vitae. English|Epistola de perfection","Bernard, of Clairvaux, Saint, 1090 or 91-1153.|Bridget, ca. 1303-1373.|Hilton, Walter, d. 1396.",1535,[Printed at London :,"By Thomas Godfray,",Perfection -- Religious aspects -- Catholic Church -- Early works to 1800.,1,Epistolary,1530,9162
203,A08913.headed.txt,A08913_1630_Atreatiseoftheplague.txt,"A treatise of the plague contayning the causes, signes, symptomes, prognosticks, and cure thereof. Together with sundry other remarkable passages (for the prevention of, and preservation from the pestilence) never yet published by anie man. Collected out ",,1630,London :,"Printed by R. Y[oung] and R. C[otes] and are sold by Mich. Sparke, in the green Arbor Court in little Old Bailey, at the blew Bible,",Plague -- Early work sto 1800.,10,Medicine,1630,32265
204,A09134.headed.txt,A09134_1585_FedeleandFortunioThe.txt,,"Pasqualigo, Luigi.|Munday, Anthony, 1553-1633,",1585,At London :,"Printed [by John Charlewood?] for Thomas Hacket, and are to be solde at his shop in Lumberd streete, vnder the Popes head,",,17,Drama,1580,18541
205,A09149.headed.txt,A09149_1548_Pathoseoraninwardpas.txt,"Pathose, or an inward passion of the pope for the losse of hys daughter the masse.|Inward passion of the pope for the losse of hys daughter the masse.","Shepherd, Luke, fl. 1548,",1548,"[Im printed at Lo[n]don by Iohn Daye and Wylliam Seres,",,,17,Religious Verse,1540,2611
206,A09156.headed.txt,A09156_1627_TheIsleofManortheleg.txt,"The Isle of Man: or, the legall proceeding in Man-shire against sinne. Wherein, by way of a continued allegorie, the chiefe malefactors disturbing both Church and common-wealth, are detected and attached; with their arraignment, and iudiciall triall, acco","Bernard, Richard, 1568-1641.",1627,London :,"Printed [by Eliot's Court Press and George Miller] for Edw. Blackmore, at the great south doore of Pauls,",Sin -- Early works to 1800.,1,Religious Prose,1620,42368
207,A09239.headed.txt,A09239_1571_Apropernewbaladeexpr.txt,"A proper new balade expressyng the fames, concerning a warning to al London dames to the tune of the blacke Almaine.","Peele, Steven.",1571,[London] :,"Imprinted at S. Katherins by Alexander Lacie for Henrie Kyrkham, dwellyng at the middle north dore of S. Paules church,",,11,Ballads,1570,665
208,A09391.headed.txt,A09391_1593_Adirectionforthegove.txt,A direction for the government of the tongue according to Gods word.|Government of the tongue.,"Perkins, William, 1558-1602.",1593,[Cambridge] :,"Printed by Iohn Legate printer to the Vniuersity of Cambridge. And are to be solde by Abraham Kitson at the signe of the Sunne in Pauls Church-yard in London,",Christian ethics -- Early works to 1800.,1,Religious Prose,1590,15010
209,A09431.headed.txt,A09431_1585_Fouregreatlyersstriu.txt,"Foure great lyers, striuing who shall win the siluer whetstone. Also, a resolution to the countri-man, prouing is vtterly vnlawfull to buye or vse our yeerly prognostications. Written by W.P.|Foure great lyers, striving who shall win the silver whetstone|","Perkins, William, 1558-1602.",1585,At London :,"Printed by Robert Walde-graue,","Buckminster, Thomas, -- ca. 1531-1599? -- Controversial literature -- Early works to 1800.|Frende, Gabriel, -- fl. 1584-1599 -- Controversial literature -- Early works to 1800.|Twyne, Thomas, -- 1543-1613 -- Controversial literature -- Early works to 1800",1,Religious Prose,1580,18732
210,A09447.headed.txt,A09447_1604_GuilielmiPerkinsiPro.txt,,"Perkins, William, 1558-1602.|Ward, Samuel, 1572-1643,",1604,,,"Coccius, Jodocus, -- d. 1619 Thesaurus Catholicus -- Controversial literature -- Early works to 1800.|Catholic Church -- Controversial literature -- Early works to 1800.",12,Latin,1600,104074
211,A09492.headed.txt,A09492_1595_Eglurynphraethinebse.txt,,"[Perry, Henry].|Salesbury, William, 1520?-1600?.",1595,[London] :,"Printiedig gann Ioan Danter yn Lhundain,",Rhetoric -- 1500-1800.,12,Latin,1590,62026
212,A09513.headed.txt,A09513_1597_DeuoreuxVertuesteare.txt,"Deuoreux. Vertues teares for the losse of the most christian King Henry, third of that name, King of Fraunce; and the vntimely death, of the most noble  heroicall gentleman, VValter Deuoreux, who was slaine before Roan in Fraunce. First written in French,",,1597,At London :,"Printed by I. Roberts, for Thomas Millington, and are to be sold at his shop in Corn-hill, vnder Saint Peters Church,","Henry, -- III, -- King of France, -- 1551-1589 -- Poetry -- Early works to 1800.|Devereux, Walter, -- 1569-1591 -- Poetry -- Early works to 1800.",17,Verse Collection,1590,20109
213,A09581.headed.txt,A09581_1594_Acommemorationofthel.txt,"A commemoration of the life and death of the right worshipfull and vertuous ladie; Dame Helen Branch (late wife to the right worshipfull Sir Iohn Branch Knight, sometime Lord Maior of the famous Citie of London) by whose godly and virtuous life, virgines ","Phillips, John, fl. 1570-1591.",1594,[London :,"Printed by John Danter,","Branch, Helen, -- Lady, -- d. 1594 -- Poetry -- Early works to 1800.",7,Elegy,1590,2509
214,A09584.headed.txt,A09584_1578_Anepitapheonthedeath.txt,"An epitaphe on the death of the right noble and most vertuous lady Margarit Duglasis good grace, Countisse of Liuinox ( daughter to the renowmed  most excellent lady Margarit Queene, sister to the magnificent  most mighty Prince Henry the eight of England","Phillips, John, fl. 1570-1591.",1578,Imprinted at London :,"For Edvvard VVhite and are to be solde at the little north dore of Paules at the signe of the Gunne,","Lennox, Margaret Stuart, -- Countess of, -- 1515-1578 -- Death and burial -- Poetry -- Early works to 1800.",19,Poetry,1570,1575
215,A09595.headed.txt,A09595_1584_AsommontorepentanceG.txt,"A sommon to repentance. Giuen vnto Christians for a loking glasse, wherin we may behold our owne deformities, and therein and thereby, we are not onely forewarned of our destructions, but we are learned to humble out selues in these dangerous dayes of wic","Phillips, John, fl. 1570-1591.",1584,At London :,"Imprinted by H. Jackson, dwelling in Fleetestreete,",Repentance -- Early works to 1800.,1,Religious Prose,1580,14201
216,A09666.headed.txt,A09666_1609_PimlycoOrRunneRedcap.txt,"Pimlyco. Or, Runne Red-cap. Tis a mad world at Hogsdon.|Pimlyco|Runne Red-cap.","Skelton, John, 1460?-1529.",1609,At London :,"Printed [by Thomas Purfoot] for Io: Busbie, and Geo: Loftis, and are to bee sould vnder St. Peters Church in Cornehill,",,19,Verse Collection,1600,6274
217,A09703.headed.txt,A09703_1559_Aprayerorsupplycatio.txt,"A prayer or supplycation made vnto God by a yonge man that he woulde be mercifull to vs, and not kepe his worde away from vs, but that the truth maie springe / quod John Pyttes.","Pits, John.",1559,[London] :,"Printed at London in Aldersgate strete by William Herford,",Prayers.,17,Religious Verse,1550,959
218,A09757.headed.txt,A09757_1597_Thepathwaytoperfecti.txt,"The pathway to perfection. A sermon preached at Saint Maryes Spittle in London on VVednesday in Easter weeke. 1593. By Thomas Playfere, Doctor of Diuinitie.","Playfere, Thomas, 1561?-1609.",1597,At London :,"Printed by Iames Roberts for Andrew VVise, dwelling in Paules church-yard, at the signe of the Angel,","Sermons, English -- 16th century.",1,Sermons,1590,26722
219,A09790.headed.txt,A09790_1532_Theeducationorbringi.txt,"The education or bringinge vp of children, translated oute of Plutarche by syr Thomas Eliot knyght.|De educatione puerorum. English|De educatione puerorum.|Education or bringinge up of children.","Plutarch.|Elyot, Thomas, 1490?-1546,",1532,[Imprinted at London :,"In Fletestrete, in the house of Thomas Berthelet, nere to the Cundite, at the sygne of Lucrece,",Education of children -- Early works to 1800.,1,Education,1530,12576
220,A09851.headed.txt,A09851_1544_Thepreceptesofwarres.txt,"The preceptes of warre, setforth [sic] by Iames the erle of Purlilia, and tra[n]slated into englysh by Peter Betham.|De rei militari. English|De re militari.","Porcia, Jacopo di, conte, 15th cent.|Betham, Peter,",1544,[Imprynted at London :,"In the olde Iewery by Edwarde Whytchurche. Cum priuilegio ad imprimendu[m] solu[m] These bookes are to be solde at the weste dore of Pauls, by William Telotson],",Military art and science -- Early works to 1800.,1,Nonfictional Prose,1540,40009
221,A10015.headed.txt,A10015_1638_Thesaintssubmissiona.txt,"The saints submission and Sathans overthrow. Or, Sermons on James 4.7.  By that faithfull and reverend divine, Iohn Preston, Doctor in divinitie, Chaplaine in ordinarie to his Majestie, Master of Emmanuel Colledge, sometime preacher of Lincolnes-Inne.|Sai","Preston, John, 1587-1628.",1638,London :,"Printed by J. D[awson] and are to be sold by Peter Cole at the signe of the Glove in Cornhill, neere the Royal-Exchange,",,1,Sermons,1630,22411
222,A10090.headed.txt,A10090_1603_Vntothemosthighandmi.txt,"Vnto the most high and mightie prince, his soueraigne lord King Iames. A poore subiect sendeth, a souldiors resolution; humbly to waite vpon his Maiestie. In this little booke the godly vertues of our mighty King are specified, with disscription [sic] of ","Pricket, Robert.",1603,London :,"Printed by Iohn Windet, for Walter Burre, dwelling in Paules Churchyeard at the signe of the Crane,","James, -- I, -- King of England, -- 1566-1625.",1,Argumentation,1600,13044
223,A10109.headed.txt,A10109_1595_ThefirstbookeofPrima.txt,"The first booke of Primaleon of Greece. Describing the knightly deeds of armes, as also the memorable aduentures of Prince Edward of England. And continuing the former historie of Palmendos, brother to the fortunate Prince Primaleon.","Munday, Anthony, 1553-1633,",1595,London :,"Printed [by J. Danter] for Cuthbert Burby, and are to be solde at his shop by the Roiall Exchange,","Palmerin of England (Romances) -- Early works to 1800.|Romances, Spanish -- Early works to 1800.",7,Biography,1590,82868
224,A10150.headed.txt,A10150_1554_ThehistorieofWyatesr.txt,"The historie of Wyates rebellion with the order and maner of resisting the same, wherunto in the ende is added an earnest conference with the degenerate and sedicious rebelles for the serche of the cause of their daily disorder. Made and compyled by John ","Proctor, John, 1521?-1584.",1554,[London :,"Robert Caly],","Wyatt, Thomas, -- Sir 1521?-1554 -- Early works to 1800.|Great Britain -- History -- Mary I, 1553-1558 -- Early works to 1800.",1,History,1550,26300
225,A10181.headed.txt,A10181_1629_Godnoimpostornordelu.txt,"God, no impostor nor deluder, or, An answer to a popish and Arminian cauill, in the defence of free-will, and vniuersall grace wherein God's tender of grace by the outward ministry of the gospel, to reprobates who neither doe, nor can receiue it, is vindi","Prynne, William, 1600-1669.",1629,[London? :,"s.n.],",Election (Theology)|Predestination.,1,Religious Prose,1620,6986
226,A10189.headed.txt,A10189_1636_Alookingglasseforall.txt,"A looking-glasse for all lordly prelates. Wherein they may cleerely behold the true divine originall and laudable pedigree, whence they are descended; together with their holy lives and actions laid open in a double parallel, the first, betweene the Divel","Prynne, William, 1600-1669.",1636,[London?] :,"Printed,",Episcopacy -- Controversial literature -- Early works to 1800.,1,Religious Prose,1630,42198
227,A10246.headed.txt,A10246_1629_ArgalusandPartheniaT.txt,Argalus and Parthenia The argument of ye history. Written by Fra: Quarles.|Arcadia.,"Quarles, Francis, 1592-1644.|Sidney, Philip, 1554-1586.|Cecil, Thomas, fl. 1630,",1629,London :,"Printed for Iohn Marriott in St. Dunstons Church:yard fleetstreet,","Sidney, Philip, -- Sir, -- 1554-1586. -- Arcadia -- Adaptations -- Early works to 1800.",17,Narrative Verse,1620,46727
228,A10263.headed.txt,A10263_1638_Hieroglyphikesofthel.txt,Hieroglyphikes of the life of man. Fra: Quarles.,"Quarles, Francis, 1592-1644.|Marshall, William, fl. 1617-1650,",1638,London :,"Printed by M. Flesher, for Iohn Marriot,",Emblem books -- Early works to 1800.,17,Verse Collection,1630,8214
229,A10288.headed.txt,A10288_1569_Thetruediscriptionof.txt,"The true discription of this marueilous straunge fishe, whiche was taken on Thursday was sennight, the xvi. day of June, this present month, in the yeare of our Lord God. M.D.LX.ix.|True discription of this marveilous straunge fishe, which was taken on Th","C. R., fl. 1569.",1569,Imprynted at London :,"In fleetstreate, beneathe the conduit, at the signe of Saint John Euangelist, by Thomas Colwell,",Curiosities and wonders -- England -- Early works to 1800.,8,Nonfictional Prose,1560,812
230,A10345.headed.txt,A10345_1584_Thesummeoftheconfere.txt,"The summe of the conference betwene Iohn Rainoldes and Iohn Hart touching the head and the faith of the Church. Wherein by the way are handled sundrie points, of the sufficiencie and right expounding of the Scriptures, the ministerie of the Church, the fu","Rainolds, John, 1549-1607.|Hart, John, d. 1586.|Rainolds, John, 1549-1607.",1584,Londini :,"[Printed by Iohn Wolfe] impensis Geor. Bishop,",Catholic Church -- Controversial literature -- Early works to 1800.,1,Religious Prose,1580,352106
231,A10357.headed.txt,A10357_1617_Thehistoryoftheworld.txt,The history of the world.|History of the world,"Raleigh, Sir, Walter, 1552?-1618.",1617,At London :,"Printed [by William Stansby] for Walter Burre[, and are to be sold at his Shop in Paules Church-yard at the signe of the Crane,","History, Ancient -- Early works to 1800.",7,History,1610,1207150
